"survey_id","location","site_code","site_name","latitude","longitude","survey_year","taxon","survey.mean"
"923401652","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2022","Ecklonia radiata",16
"923401653","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2022","Ecklonia radiata",2.4
"923401654","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2022","Ecklonia radiata",30.4
"923401655","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2022","Ecklonia radiata",76
"923401656","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2022","Ecklonia radiata",40.8
"923401657","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2022","Ecklonia radiata",46
"923401658","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2022","Ecklonia radiata",36.8
"923401659","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2022","Ecklonia radiata",4.8
"923401660","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2022","Ecklonia radiata",0
"923401661","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2022","Ecklonia radiata",19.2
"923401662","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2022","Ecklonia radiata",24
"923401663","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2022","Ecklonia radiata",46
"923401664","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2022","Ecklonia radiata",20.4
"923401665","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2022","Ecklonia radiata",16
"923401666","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2022","Ecklonia radiata",42
"923401667","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2022","Ecklonia radiata",13.2
"923401668","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2022","Ecklonia radiata",18
"923401669","Maria Island","MIR-S11","Ile du Nord",-42.5623,148.06735,"2022","Ecklonia radiata",14
"923401670","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2022","Ecklonia radiata",50.4
"923401671","Maria Island","MIR-S5","Return Point",-42.62899,148.02431,"2022","Ecklonia radiata",56
"923401672","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2022","Ecklonia radiata",0
"923401673","Maria Island","MIR-S5","Return Point",-42.62899,148.02431,"2022","Ecklonia radiata",26.8
"923401674","Maria Island","MIR-S11","Ile du Nord",-42.5623,148.06735,"2022","Ecklonia radiata",52
"923401675","Maria Island","MIR-S1","Darlington North",-42.57658,148.06207,"2022","Ecklonia radiata",36.8
"923401676","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2022","Ecklonia radiata",1.6
"923401677","Maria Island","MIR-S1","Darlington North",-42.57658,148.06207,"2022","Ecklonia radiata",22
"923401678","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2022","Ecklonia radiata",9.6
"923401679","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2022","Ecklonia radiata",0
"923401680","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2022","Ecklonia radiata",42
"923401681","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2022","Ecklonia radiata",41.2
"923401682","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2022","Ecklonia radiata",42
"923401683","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2022","Ecklonia radiata",30
"923401684","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2022","Ecklonia radiata",31.6
"923401685","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2022","Ecklonia radiata",20
"923401686","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2022","Ecklonia radiata",5.2
"923401687","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2022","Ecklonia radiata",12
"923401688","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2022","Ecklonia radiata",18
"923401689","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2022","Ecklonia radiata",6
"923401690","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2022","Ecklonia radiata",14
"923401691","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2022","Ecklonia radiata",22
"923402760","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2023","Ecklonia radiata",35.6
"923402761","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2023","Ecklonia radiata",72
"923402762","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2023","Ecklonia radiata",0
"923402763","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2023","Ecklonia radiata",22
"923402764","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2023","Ecklonia radiata",11.2
"923402765","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2023","Ecklonia radiata",14.8
"923402766","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2023","Ecklonia radiata",20.8
"923402767","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2023","Ecklonia radiata",74.4
"923402768","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2023","Ecklonia radiata",6.4
"923402769","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2023","Ecklonia radiata",33.6
"923402770","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2023","Ecklonia radiata",4
"923402771","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2023","Ecklonia radiata",9.6
"923402772","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2023","Ecklonia radiata",14.8
"923402773","Maria Island","MIR-S5","Return Point",-42.62899,148.02431,"2023","Ecklonia radiata",22.8
"923402774","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2023","Ecklonia radiata",22.8
"923402775","Maria Island","MIR-S11","Ile du Nord",-42.5623,148.06735,"2023","Ecklonia radiata",55.2
"923402776","Maria Island","MIR-S5","Return Point",-42.62899,148.02431,"2023","Ecklonia radiata",67.2
"923402777","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2023","Ecklonia radiata",25.2
"923402778","Maria Island","MIR-S11","Ile du Nord",-42.5623,148.06735,"2023","Ecklonia radiata",22
"923402779","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2023","Ecklonia radiata",9.6
"923402780","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2023","Ecklonia radiata",16
"923402781","Maria Island","MIR-S1","Darlington North",-42.57658,148.06207,"2023","Ecklonia radiata",50.4
"923402782","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2023","Ecklonia radiata",16
"923402783","Maria Island","MIR-S1","Darlington North",-42.57658,148.06207,"2023","Ecklonia radiata",38.8
"923402784","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2023","Ecklonia radiata",29.2
"923402785","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2023","Ecklonia radiata",67.6
"923402786","Maria Island","MIR-S10","Green Bluff",-42.72014,148.01146,"2023","Ecklonia radiata",42.8
"923402787","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2023","Ecklonia radiata",39.2
"923402788","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2023","Ecklonia radiata",32
"923402789","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2023","Ecklonia radiata",0
"923402790","Maria Island","MIR-S13","Point Holme Lookout",-42.55305,147.94814,"2023","Ecklonia radiata",7.6
"923402791","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2023","Ecklonia radiata",34
"923402792","Maria Island","MIR-S8","Magistrates Point South",-42.58626,148.0519,"2023","Ecklonia radiata",16.4
"923402793","Maria Island","MIR-S7","Magistrates Point North",-42.58268,148.0546,"2023","Ecklonia radiata",22
"923402794","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2023","Ecklonia radiata",0
"923402795","Maria Island","MIR-S9","Point Leseuer",-42.66082,148.00697,"2023","Ecklonia radiata",19.2
"923402796","Maria Island","MIR-S2","Painted Cliffs South (Four Mile Reef)",-42.6025,148.04628,"2023","Ecklonia radiata",46
"923402797","Maria Island","MIR-S5","Return Point",-42.62899,148.02431,"2023","Ecklonia radiata",46.4
"923402798","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2023","Ecklonia radiata",37.6
"923402799","Maria Island","MIR-S11","Ile du Nord",-42.5623,148.06735,"2023","Ecklonia radiata",12
"923402800","Maria Island","MIR-S5","Return Point",-42.62899,148.02431,"2023","Ecklonia radiata",38.4
"923402801","Maria Island","MIR-S1","Darlington North",-42.57658,148.06207,"2023","Ecklonia radiata",36
"923402802","Maria Island","MIR-S14","Spring Beach",-42.58359,147.91566,"2023","Ecklonia radiata",24
"923402803","Maria Island","MIR-S11","Ile du Nord",-42.5623,148.06735,"2023","Ecklonia radiata",38.4
"923402804","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2023","Ecklonia radiata",2
"923402805","Maria Island","MIR-S1","Darlington North",-42.57658,148.06207,"2023","Ecklonia radiata",82.8
"923402806","Maria Island","MIR-S3","Painted Cliffs",-42.59211,148.05035,"2023","Ecklonia radiata",19.2
"923402807","Maria Island","MIR-S12","Okehampton Bay",-42.52398,147.96925,"2023","Ecklonia radiata",12.8
"812318021","Ngari Capes","NCMP-S1","Cape Naturalist East, 10m",-33.52754,115.00908,"2007","Ecklonia radiata",6.8
"812318022","Ngari Capes","NCMP-S1","Cape Naturalist East, 10m",-33.52754,115.00908,"2007","Ecklonia radiata",52.4
"812318023","Ngari Capes","NCMP-S1","Cape Naturalist East, 10m",-33.52754,115.00908,"2007","Ecklonia radiata",38
"812318024","Ngari Capes","NCMP-S1","Cape Naturalist East, 10m",-33.52754,115.00908,"2007","Ecklonia radiata",17.6
"812318031","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2007","Ecklonia radiata",13.6
"812318032","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2007","Ecklonia radiata",30
"812318033","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2007","Ecklonia radiata",24.4
"812318034","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2007","Ecklonia radiata",7.6
"812318041","Ngari Capes","NCMP-S3","Bunker Bay (WA)",-33.53314,115.02687,"2007","Ecklonia radiata",1.6
"812318042","Ngari Capes","NCMP-S3","Bunker Bay (WA)",-33.53314,115.02687,"2007","Ecklonia radiata",0.8
"812318043","Ngari Capes","NCMP-S3","Bunker Bay (WA)",-33.53314,115.02687,"2007","Ecklonia radiata",0
"812318044","Ngari Capes","NCMP-S3","Bunker Bay (WA)",-33.53314,115.02687,"2007","Ecklonia radiata",0
"812318051","Ngari Capes","NCMP-S4","Cape Naturalist West",-33.53135,115.00146,"2007","Ecklonia radiata",14.4
"812318052","Ngari Capes","NCMP-S4","Cape Naturalist West",-33.53135,115.00146,"2007","Ecklonia radiata",15.6
"812318053","Ngari Capes","NCMP-S4","Cape Naturalist West",-33.53135,115.00146,"2007","Ecklonia radiata",47.6
"812318054","Ngari Capes","NCMP-S4","Cape Naturalist West",-33.53135,115.00146,"2007","Ecklonia radiata",36.4
"812318061","Ngari Capes","NCMP-S5","Cape Naturalist Island, Bommie",-33.52877,115.00561,"2007","Ecklonia radiata",14
"812318062","Ngari Capes","NCMP-S5","Cape Naturalist Island, Bommie",-33.52877,115.00561,"2007","Ecklonia radiata",7.2
"812318063","Ngari Capes","NCMP-S5","Cape Naturalist Island, Bommie",-33.52877,115.00561,"2007","Ecklonia radiata",22.8
"812318064","Ngari Capes","NCMP-S5","Cape Naturalist Island, Bommie",-33.52877,115.00561,"2007","Ecklonia radiata",18.4
"812318071","Ngari Capes","NCMP-S6","Cape Naturalist North East",-33.52868,115.00847,"2007","Ecklonia radiata",23.2
"812318072","Ngari Capes","NCMP-S6","Cape Naturalist North East",-33.52868,115.00847,"2007","Ecklonia radiata",22.8
"812318073","Ngari Capes","NCMP-S6","Cape Naturalist North East",-33.52868,115.00847,"2007","Ecklonia radiata",12.8
"812318074","Ngari Capes","NCMP-S6","Cape Naturalist North East",-33.52868,115.00847,"2007","Ecklonia radiata",19.2
"812318081","Ngari Capes","NCMP-S7","Cape Clairault",-33.6974,114.97425,"2007","Ecklonia radiata",40.8
"812318082","Ngari Capes","NCMP-S7","Cape Clairault",-33.6974,114.97425,"2007","Ecklonia radiata",11.6
"812318083","Ngari Capes","NCMP-S7","Cape Clairault",-33.6974,114.97425,"2007","Ecklonia radiata",40.8
"812318084","Ngari Capes","NCMP-S7","Cape Clairault",-33.6974,114.97425,"2007","Ecklonia radiata",2
"812318091","Ngari Capes","NCMP-S8","Cape Clairault North East",-33.69809,114.97965,"2007","Ecklonia radiata",0
"812318092","Ngari Capes","NCMP-S8","Cape Clairault North East",-33.69809,114.97965,"2007","Ecklonia radiata",4.4
"812318093","Ngari Capes","NCMP-S8","Cape Clairault North East",-33.69809,114.97965,"2007","Ecklonia radiata",3.6
"812318094","Ngari Capes","NCMP-S8","Cape Clairault North East",-33.69809,114.97965,"2007","Ecklonia radiata",0
"812318101","Ngari Capes","NCMP-S9","Wyadup",-33.67678,114.9939,"2007","Ecklonia radiata",0
"812318102","Ngari Capes","NCMP-S9","Wyadup",-33.67678,114.9939,"2007","Ecklonia radiata",8.8
"812318103","Ngari Capes","NCMP-S9","Wyadup",-33.67678,114.9939,"2007","Ecklonia radiata",0
"812318104","Ngari Capes","NCMP-S9","Wyadup",-33.67678,114.9939,"2007","Ecklonia radiata",0
"812318111","Ngari Capes","NCMP-S10","Cape Leeuwin",-34.37749,115.12692,"2007","Ecklonia radiata",11.2
"812318112","Ngari Capes","NCMP-S10","Cape Leeuwin",-34.37749,115.12692,"2007","Ecklonia radiata",24
"812318113","Ngari Capes","NCMP-S10","Cape Leeuwin",-34.37749,115.12692,"2007","Ecklonia radiata",23.6
"812318114","Ngari Capes","NCMP-S10","Cape Leeuwin",-34.37749,115.12692,"2007","Ecklonia radiata",28.4
"812318121","Ngari Capes","NCMP-S11","Cape Leeuwin Inshore",-34.37373,115.13325,"2007","Ecklonia radiata",6
"812318122","Ngari Capes","NCMP-S11","Cape Leeuwin Inshore",-34.37373,115.13325,"2007","Ecklonia radiata",18
"812318123","Ngari Capes","NCMP-S11","Cape Leeuwin Inshore",-34.37373,115.13325,"2007","Ecklonia radiata",32.4
"812318124","Ngari Capes","NCMP-S11","Cape Leeuwin Inshore",-34.37373,115.13325,"2007","Ecklonia radiata",25.2
"812318131","Ngari Capes","NCMP-S12","Seal Isle West",-34.38063,115.15519,"2007","Ecklonia radiata",0
"812318132","Ngari Capes","NCMP-S12","Seal Isle West",-34.38063,115.15519,"2007","Ecklonia radiata",6.4
"812318133","Ngari Capes","NCMP-S12","Seal Isle West",-34.38063,115.15519,"2007","Ecklonia radiata",1.6
"812318134","Ngari Capes","NCMP-S12","Seal Isle West",-34.38063,115.15519,"2007","Ecklonia radiata",0
"812318141","Ngari Capes","NCMP-S13","Cosy Corner",-34.26227,115.02475,"2007","Ecklonia radiata",22
"812318142","Ngari Capes","NCMP-S13","Cosy Corner",-34.26227,115.02475,"2007","Ecklonia radiata",1.6
"812318143","Ngari Capes","NCMP-S13","Cosy Corner",-34.26227,115.02475,"2007","Ecklonia radiata",7.6
"812318144","Ngari Capes","NCMP-S13","Cosy Corner",-34.26227,115.02475,"2007","Ecklonia radiata",24
"812318151","Ngari Capes","NCMP-S14","Cosy Corner Outer",-34.26314,115.0233,"2007","Ecklonia radiata",38.4
"812318152","Ngari Capes","NCMP-S14","Cosy Corner Outer",-34.26314,115.0233,"2007","Ecklonia radiata",37.6
"812318153","Ngari Capes","NCMP-S14","Cosy Corner Outer",-34.26314,115.0233,"2007","Ecklonia radiata",76.8
"812318154","Ngari Capes","NCMP-S14","Cosy Corner Outer",-34.26314,115.0233,"2007","Ecklonia radiata",81.2
"812318161","Ngari Capes","NCMP-S15","Cosy Corner North",-34.25126,115.02556,"2007","Ecklonia radiata",0
"812318162","Ngari Capes","NCMP-S15","Cosy Corner North",-34.25126,115.02556,"2007","Ecklonia radiata",10
"812318163","Ngari Capes","NCMP-S15","Cosy Corner North",-34.25126,115.02556,"2007","Ecklonia radiata",14.4
"812318164","Ngari Capes","NCMP-S15","Cosy Corner North",-34.25126,115.02556,"2007","Ecklonia radiata",0
"812318171","Ngari Capes","NCMP-S16","Cape Freycinet",-34.10309,114.98853,"2007","Ecklonia radiata",16.8
"812318172","Ngari Capes","NCMP-S16","Cape Freycinet",-34.10309,114.98853,"2007","Ecklonia radiata",30
"812318173","Ngari Capes","NCMP-S16","Cape Freycinet",-34.10309,114.98853,"2007","Ecklonia radiata",48.4
"812318174","Ngari Capes","NCMP-S16","Cape Freycinet",-34.10309,114.98853,"2007","Ecklonia radiata",74.8
"812318181","Ngari Capes","NCMP-S17","Cape Freycinet Inshore",-34.10273,114.98992,"2007","Ecklonia radiata",18.4
"812318182","Ngari Capes","NCMP-S17","Cape Freycinet Inshore",-34.10273,114.98992,"2007","Ecklonia radiata",31.6
"812318183","Ngari Capes","NCMP-S17","Cape Freycinet Inshore",-34.10273,114.98992,"2007","Ecklonia radiata",33.2
"812318184","Ngari Capes","NCMP-S17","Cape Freycinet Inshore",-34.10273,114.98992,"2007","Ecklonia radiata",42.8
"812318191","Ngari Capes","NCMP-S18","Prevelly",-33.99213,114.98481,"2007","Ecklonia radiata",10.8
"812318192","Ngari Capes","NCMP-S18","Prevelly",-33.99213,114.98481,"2007","Ecklonia radiata",41.2
"812318193","Ngari Capes","NCMP-S18","Prevelly",-33.99213,114.98481,"2007","Ecklonia radiata",53.2
"812318194","Ngari Capes","NCMP-S18","Prevelly",-33.99213,114.98481,"2007","Ecklonia radiata",50
"812318201","Ngari Capes","NCMP-S19","Canal Rocks",-33.66926,114.9935,"2007","Ecklonia radiata",14.8
"812318202","Ngari Capes","NCMP-S19","Canal Rocks",-33.66926,114.9935,"2007","Ecklonia radiata",1.2
"812318203","Ngari Capes","NCMP-S19","Canal Rocks",-33.66926,114.9935,"2007","Ecklonia radiata",7.2
"812318204","Ngari Capes","NCMP-S19","Canal Rocks",-33.66926,114.9935,"2007","Ecklonia radiata",0.8
"812328351","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2016","Ecklonia radiata",4.8
"812328352","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2016","Ecklonia radiata",19.2
"812328353","Ngari Capes","NCMP-S2","Cape Naturalist East, 5m",-33.53043,115.01975,"2016","Ecklonia radiata",6.4
